run_id,candidates,time_elapsed,logL,true_minus_current
20260731-130447_r10_s5000_fast_investigate3,0,0.732,-751050.986033,48428.3029653
20260731-130447_r10_s5000_fast_investigate3,12,1.378,-750867.873066,48245.1899977
20260731-130447_r10_s5000_fast_investigate3,39,2.592,-750373.132906,47750.4498381
20260731-130447_r10_s5000_fast_investigate3,57,3.155,-749922.847467,47300.1643991
20260731-130447_r10_s5000_fast_investigate3,65,3.424,-749598.138815,46975.4557475
20260731-130447_r10_s5000_fast_investigate3,79,3.816,-749386.148582,46763.4655138
20260731-130447_r10_s5000_fast_investigate3,101,4.507,-748968.019185,46345.336117
20260731-130447_r10_s5000_fast_investigate3,127,5.559,-748417.025649,45794.3425808
20260731-130447_r10_s5000_fast_investigate3,156,6.586,-748284.117797,45661.4347288
20260731-130447_r10_s5000_fast_investigate3,170,7.03,-748212.936367,45590.2532991
20260731-130447_r10_s5000_fast_investigate3,220,8.741,-748016.769072,45394.0860041
20260731-130447_r10_s5000_fast_investigate3,228,9.018,-747492.207985,44869.5249168
20260731-130447_r10_s5000_fast_investigate3,272,10.439,-747071.92319,44449.2401222
20260731-130447_r10_s5000_fast_investigate3,288,10.925,-746634.017036,44011.3339685
20260731-130447_r10_s5000_fast_investigate3,295,11.161,-745504.606582,42881.9235141
20260731-130447_r10_s5000_fast_investigate3,314,11.808,-745158.14947,42535.4664023
20260731-130447_r10_s5000_fast_investigate3,338,12.65,-744953.566565,42330.8834969
20260731-130447_r10_s5000_fast_investigate3,363,13.508,-744754.998109,42132.3150407
20260731-130447_r10_s5000_fast_investigate3,394,14.452,-744613.253435,41990.5703665
20260731-130447_r10_s5000_fast_investigate3,412,14.969,-744011.333832,41388.6507638
20260731-130447_r10_s5000_fast_investigate3,447,15.92,-743900.17633,41277.4932623
20260731-130447_r10_s5000_fast_investigate3,469,16.694,-743801.390325,41178.7072573
20260731-130447_r10_s5000_fast_investigate3,499,17.765,-743767.385621,41144.7025531
20260731-130447_r10_s5000_fast_investigate3,530,18.887,-743542.01708,40919.334012
20260731-130447_r10_s5000_fast_investigate3,603,21.422,-743400.580368,40777.8973002
20260731-130447_r10_s5000_fast_investigate3,624,21.986,-742999.969856,40377.2867882
20260731-130447_r10_s5000_fast_investigate3,639,22.429,-742962.268151,40339.5850826
20260731-130447_r10_s5000_fast_investigate3,649,22.691,-742851.161452,40228.4783838
20260731-130447_r10_s5000_fast_investigate3,685,23.793,-742579.619474,39956.9364064
20260731-130447_r10_s5000_fast_investigate3,691,23.973,-741480.128045,38857.4449774
20260731-130447_r10_s5000_fast_investigate3,778,26.393,-741144.163049,38521.4799814
20260731-130447_r10_s5000_fast_investigate3,803,27.084,-741111.073384,38488.3903163
20260731-130447_r10_s5000_fast_investigate3,813,27.33,-740860.145165,38237.4620966
20260731-130447_r10_s5000_fast_investigate3,854,28.374,-740118.973682,37496.2906141
20260731-130447_r10_s5000_fast_investigate3,886,29.267,-739689.16876,37066.4856918
20260731-130447_r10_s5000_fast_investigate3,902,29.671,-739110.671722,36487.9886542
20260731-130447_r10_s5000_fast_investigate3,922,30.173,-738784.438814,36161.7557459
20260731-130447_r10_s5000_fast_investigate3,932,30.444,-736767.271125,34144.5880568
20260731-130447_r10_s5000_fast_investigate3,973,31.519,-736514.828877,33892.1458095
20260731-130447_r10_s5000_fast_investigate3,981,31.729,-736392.963526,33770.2804578
20260731-130447_r10_s5000_fast_investigate3,1015,32.697,-736182.542181,33559.8591126
20260731-130447_r10_s5000_fast_investigate3,1056,33.999,-736055.371109,33432.6880411
20260731-130447_r10_s5000_fast_investigate3,1094,35.019,-735675.750064,33053.0669956
20260731-130447_r10_s5000_fast_investigate3,1147,36.698,-735492.948123,32870.2650546
20260731-130447_r10_s5000_fast_investigate3,1167,37.202,-734725.190634,32102.5075656
20260731-130447_r10_s5000_fast_investigate3,1234,38.832,-734082.588912,31459.9058438
20260731-130447_r10_s5000_fast_investigate3,1307,40.782,-733916.545074,31293.8620063
20260731-130447_r10_s5000_fast_investigate3,1313,40.935,-733567.381813,30944.6987447
20260731-130447_r10_s5000_fast_investigate3,1360,42.142,-733072.709192,30450.0261244
20260731-130447_r10_s5000_fast_investigate3,1400,43.315,-733030.258624,30407.5755556
20260731-130447_r10_s5000_fast_investigate3,1415,43.848,-732755.367169,30132.6841006
20260731-130447_r10_s5000_fast_investigate3,1598,48.812,-732658.526115,30035.8430474
20260731-130447_r10_s5000_fast_investigate3,1666,50.62,-732629.618361,30006.9352929
20260731-130447_r10_s5000_fast_investigate3,1715,51.853,-731971.459594,29348.7765259
20260731-130447_r10_s5000_fast_investigate3,1725,52.092,-731779.10149,29156.418422
20260731-130447_r10_s5000_fast_investigate3,1768,53.108,-731751.716125,29129.0330569
20260731-130447_r10_s5000_fast_investigate3,1866,55.726,-731482.04793,28859.3648625
20260731-130447_r10_s5000_fast_investigate3,2035,59.821,-731446.644372,28823.9613044
20260731-130447_r10_s5000_fast_investigate3,2041,59.967,-731363.965723,28741.2826549
20260731-130447_r10_s5000_fast_investigate3,2058,60.422,-731356.536965,28733.8538973
20260731-130447_r10_s5000_fast_investigate3,2198,63.995,-730880.746999,28258.0639306
20260731-130447_r10_s5000_fast_investigate3,2338,67.512,-730857.878826,28235.1957575
20260731-130447_r10_s5000_fast_investigate3,2371,68.312,-730679.960061,28057.2769932
20260731-130447_r10_s5000_fast_investigate3,2447,70.197,-730590.56156,27967.8784917
20260731-130447_r10_s5000_fast_investigate3,2738,78.142,-730514.36744,27891.6843716
20260731-130447_r10_s5000_fast_investigate3,2746,78.379,-730072.90194,27450.2188721
20260731-130447_r10_s5000_fast_investigate3,3059,86.256,-730070.977515,27448.2944467
20260731-130447_r10_s5000_fast_investigate3,3090,87.139,-729834.49079,27211.8077217
20260731-130447_r10_s5000_fast_investigate3,3374,94.667,-729563.03189,26940.3488218
20260731-130447_r10_s5000_fast_investigate3,3426,96.188,-729482.383739,26859.7006714
20260731-130447_r10_s5000_fast_investigate3,3942,110.559,-729440.891291,26818.2082229
20260731-130447_r10_s5000_fast_investigate3,5183,145.712,-729307.549926,26684.866858
20260731-130447_r10_s5000_fast_investigate3,5200,146.155,-728781.005282,26158.322214
20260731-162745_r10_s10000_fast_investigate3,0,0.527,-751050.986033,48428.3029653
20260731-162745_r10_s10000_fast_investigate3,3,0.598,-750892.579317,48269.8962486
20260731-162745_r10_s10000_fast_investigate3,15,0.881,-750683.987973,48061.3049055
20260731-162745_r10_s10000_fast_investigate3,31,1.268,-750646.683177,48024.0001088
20260731-162745_r10_s10000_fast_investigate3,53,1.772,-750518.590612,47895.9075441
20260731-162745_r10_s10000_fast_investigate3,59,1.913,-750450.797751,47828.1146834
20260731-162745_r10_s10000_fast_investigate3,67,2.089,-750209.287631,47586.6045631
20260731-162745_r10_s10000_fast_investigate3,98,2.766,-750004.249014,47381.5659461
20260731-162745_r10_s10000_fast_investigate3,137,3.599,-749602.471695,46979.7886273
20260731-162745_r10_s10000_fast_investigate3,149,3.85,-749207.705993,46585.0229249
20260731-162745_r10_s10000_fast_investigate3,175,4.398,-749031.885283,46409.2022149
20260731-162745_r10_s10000_fast_investigate3,185,4.628,-748541.644481,45918.9614126
20260731-162745_r10_s10000_fast_investigate3,218,5.362,-748268.145241,45645.4621731
20260731-162745_r10_s10000_fast_investigate3,232,5.719,-747860.846947,45238.163879
20260731-162745_r10_s10000_fast_investigate3,269,6.634,-747735.360847,45112.6777791
20260731-162745_r10_s10000_fast_investigate3,281,6.905,-746882.04418,44259.3611123
20260731-162745_r10_s10000_fast_investigate3,297,7.389,-746447.266346,43824.5832777
20260731-162745_r10_s10000_fast_investigate3,303,7.565,-746122.902889,43500.2198206
20260731-162745_r10_s10000_fast_investigate3,324,8.167,-745870.486518,43247.8034497
20260731-162745_r10_s10000_fast_investigate3,351,8.865,-745848.968883,43226.2858147
20260731-162745_r10_s10000_fast_investigate3,363,9.177,-745572.589337,42949.9062691
20260731-162745_r10_s10000_fast_investigate3,379,9.596,-744936.778741,42314.0956726
20260731-162745_r10_s10000_fast_investigate3,387,9.808,-744442.394785,41819.7117171
20260731-162745_r10_s10000_fast_investigate3,410,10.421,-744203.524076,41580.8410078
20260731-162745_r10_s10000_fast_investigate3,426,10.808,-743760.663123,41137.9800546
20260731-162745_r10_s10000_fast_investigate3,444,11.215,-743149.191452,40526.5083842
20260731-162745_r10_s10000_fast_investigate3,502,12.725,-741689.356072,39066.6730036
20260731-162745_r10_s10000_fast_investigate3,549,14.063,-741680.368962,39057.6858936
20260731-162745_r10_s10000_fast_investigate3,562,14.409,-741644.428515,39021.7454474
20260731-162745_r10_s10000_fast_investigate3,589,15.051,-741638.800465,39016.1173973
20260731-162745_r10_s10000_fast_investigate3,607,15.489,-741583.101171,38960.4181029
20260731-162745_r10_s10000_fast_investigate3,626,15.927,-741207.225777,38584.5427087
20260731-162745_r10_s10000_fast_investigate3,646,16.371,-741035.222043,38412.5389747
20260731-162745_r10_s10000_fast_investigate3,660,16.726,-741023.693756,38401.010688
20260731-162745_r10_s10000_fast_investigate3,722,18.608,-740008.161722,37385.4786539
