rank,newick,bottleneck,secondary,direction,is_generating
1,"(((((((leaf_1,leaf_26),leaf_29),((leaf_5,leaf_16),(((leaf_7,leaf_9),leaf_27),leaf_30))),((leaf_2,(leaf_18,leaf_25)),leaf_14)),(leaf_11,leaf_20)),(((leaf_3,((((leaf_4,leaf_6),leaf_8),leaf_24),leaf_12)),(leaf_10,(leaf_13,leaf_15))),((((leaf_17,leaf_23),leaf_22),leaf_28),leaf_21))),leaf_19);",0.11175676019418712,-5.076309390315739,root-down,0
2,"(((((((leaf_1,leaf_26),leaf_29),leaf_14),(((leaf_5,leaf_16),(((leaf_7,leaf_9),leaf_27),leaf_30)),(leaf_10,(leaf_13,leaf_15)))),(leaf_11,leaf_20)),(((leaf_2,(leaf_18,leaf_25)),(leaf_3,((((leaf_4,leaf_6),leaf_8),leaf_24),leaf_12))),((((leaf_17,leaf_23),leaf_22),leaf_28),leaf_21))),leaf_19);",0.11175676019418712,-5.076309390315739,root-down,0
3,"(((((((leaf_1,leaf_26),leaf_29),leaf_14),((leaf_2,(leaf_18,leaf_25)),((leaf_5,leaf_16),(((leaf_7,leaf_9),leaf_27),leaf_30)))),(leaf_11,leaf_20)),(((leaf_3,((((leaf_4,leaf_6),leaf_8),leaf_24),leaf_12)),(leaf_10,(leaf_13,leaf_15))),((((leaf_17,leaf_23),leaf_22),leaf_28),leaf_21))),leaf_19);",0.11175676019418712,-5.076309390315739,root-down,0
4,"(((((((leaf_1,leaf_26),leaf_29),((leaf_5,leaf_16),(((leaf_7,leaf_9),leaf_27),leaf_30))),(((leaf_4,leaf_6),leaf_10),leaf_14)),(leaf_11,leaf_20)),(((leaf_2,(leaf_18,leaf_25)),(leaf_3,(((leaf_8,(leaf_13,leaf_15)),leaf_24),leaf_12))),((((leaf_17,leaf_23),leaf_22),leaf_28),leaf_21))),leaf_19);",0.11175676019418712,-5.07630939031574,root-down,0
5,"(((((((leaf_1,leaf_26),leaf_29),((leaf_5,leaf_16),(((leaf_7,leaf_9),leaf_27),leaf_30))),((leaf_10,(leaf_13,leaf_15)),leaf_14)),(leaf_11,leaf_20)),(((leaf_2,(leaf_18,leaf_25)),(leaf_3,((((leaf_4,leaf_6),leaf_8),leaf_24),leaf_12))),((((leaf_17,leaf_23),leaf_22),leaf_28),leaf_21))),leaf_19);",0.11175676019418712,-5.07630939031574,root-down,0
6,"(((((((leaf_1,leaf_26),leaf_29),((leaf_5,leaf_16),(((leaf_7,leaf_9),leaf_27),leaf_30))),((leaf_2,(leaf_18,leaf_25)),leaf_14)),(leaf_11,leaf_20)),(((leaf_3,(((leaf_8,(leaf_13,leaf_15)),leaf_24),leaf_12)),((leaf_4,leaf_6),leaf_10)),((((leaf_17,leaf_23),leaf_22),leaf_28),leaf_21))),leaf_19);",0.11175676019418712,-5.07630939031574,root-down,0
7,"(((((((leaf_1,leaf_26),leaf_29),leaf_14),(((leaf_4,leaf_6),leaf_10),((leaf_5,leaf_16),(((leaf_7,leaf_9),leaf_27),leaf_30)))),(leaf_11,leaf_20)),(((leaf_2,(leaf_18,leaf_25)),(leaf_3,(((leaf_8,(leaf_13,leaf_15)),leaf_24),leaf_12))),((((leaf_17,leaf_23),leaf_22),leaf_28),leaf_21))),leaf_19);",0.11175676019418712,-5.07630939031574,root-down,0
8,"(((((((leaf_1,leaf_26),leaf_29),leaf_14),((leaf_2,(leaf_18,leaf_25)),((leaf_5,leaf_16),(((leaf_7,leaf_9),leaf_27),leaf_30)))),(leaf_11,leaf_20)),(((leaf_3,(((leaf_8,(leaf_13,leaf_15)),leaf_24),leaf_12)),((leaf_4,leaf_6),leaf_10)),((((leaf_17,leaf_23),leaf_22),leaf_28),leaf_21))),leaf_19);",0.11175676019418712,-5.07630939031574,root-down,0
9,"((((((leaf_1,leaf_26),leaf_29),(leaf_3,((((leaf_4,leaf_6),leaf_8),leaf_24),leaf_12))),((((leaf_17,leaf_23),leaf_22),leaf_28),leaf_21)),((((leaf_2,(leaf_18,leaf_25)),((leaf_5,leaf_16),(((leaf_7,leaf_9),leaf_27),leaf_30))),((leaf_10,(leaf_13,leaf_15)),leaf_14)),(leaf_11,leaf_20))),leaf_19);",0.11175676019418712,-5.07630939031574,root-down,0
10,"((((((leaf_1,leaf_26),leaf_29),(leaf_3,((((leaf_4,leaf_6),leaf_8),leaf_24),leaf_12))),((((leaf_17,leaf_23),leaf_22),leaf_28),leaf_21)),((((leaf_2,(leaf_18,leaf_25)),leaf_14),(((leaf_5,leaf_16),(((leaf_7,leaf_9),leaf_27),leaf_30)),(leaf_10,(leaf_13,leaf_15)))),(leaf_11,leaf_20))),leaf_19);",0.11175676019418712,-5.07630939031574,root-down,0
11,"((((((leaf_1,leaf_26),leaf_29),(leaf_3,(((leaf_8,(leaf_13,leaf_15)),leaf_24),leaf_12))),((((leaf_17,leaf_23),leaf_22),leaf_28),leaf_21)),((((leaf_2,(leaf_18,leaf_25)),((leaf_5,leaf_16),(((leaf_7,leaf_9),leaf_27),leaf_30))),(((leaf_4,leaf_6),leaf_10),leaf_14)),(leaf_11,leaf_20))),leaf_19);",0.11175676019418712,-5.07630939031574,root-down,0
12,"((((((leaf_1,leaf_26),leaf_29),(leaf_3,(((leaf_8,(leaf_13,leaf_15)),leaf_24),leaf_12))),((((leaf_17,leaf_23),leaf_22),leaf_28),leaf_21)),((((leaf_2,(leaf_18,leaf_25)),leaf_14),(((leaf_4,leaf_6),leaf_10),((leaf_5,leaf_16),(((leaf_7,leaf_9),leaf_27),leaf_30)))),(leaf_11,leaf_20))),leaf_19);",0.11175676019418712,-5.07630939031574,root-down,0
13,"(((((((leaf_1,leaf_26),leaf_29),((leaf_5,leaf_16),(((leaf_7,leaf_9),leaf_27),leaf_30))),((leaf_10,(leaf_13,leaf_15)),leaf_14)),(leaf_4,leaf_6)),(((leaf_2,(leaf_18,leaf_25)),(leaf_3,(((leaf_8,(leaf_11,leaf_20)),leaf_24),leaf_12))),((((leaf_17,leaf_23),leaf_22),leaf_28),leaf_21))),leaf_19);",0.11175676019418712,-5.079720617732244,root-down,0
14,"(((((((leaf_1,leaf_26),leaf_29),leaf_14),(((leaf_5,leaf_16),(((leaf_7,leaf_9),leaf_27),leaf_30)),(leaf_10,(leaf_13,leaf_15)))),(leaf_4,leaf_6)),(((leaf_2,(leaf_18,leaf_25)),(leaf_3,(((leaf_8,(leaf_11,leaf_20)),leaf_24),leaf_12))),((((leaf_17,leaf_23),leaf_22),leaf_28),leaf_21))),leaf_19);",0.11175676019418712,-5.079720617732244,root-down,0
15,"((((((leaf_1,leaf_26),leaf_29),(leaf_3,(((leaf_8,(leaf_11,leaf_20)),leaf_24),leaf_12))),((((leaf_17,leaf_23),leaf_22),leaf_28),leaf_21)),((((leaf_2,(leaf_18,leaf_25)),((leaf_5,leaf_16),(((leaf_7,leaf_9),leaf_27),leaf_30))),((leaf_10,(leaf_13,leaf_15)),leaf_14)),(leaf_4,leaf_6))),leaf_19);",0.11175676019418712,-5.079720617732244,root-down,0
16,"((((((leaf_1,leaf_26),leaf_29),(leaf_3,(((leaf_8,(leaf_11,leaf_20)),leaf_24),leaf_12))),((((leaf_17,leaf_23),leaf_22),leaf_28),leaf_21)),((((leaf_2,(leaf_18,leaf_25)),leaf_14),(((leaf_5,leaf_16),(((leaf_7,leaf_9),leaf_27),leaf_30)),(leaf_10,(leaf_13,leaf_15)))),(leaf_4,leaf_6))),leaf_19);",0.11175676019418712,-5.079720617732244,root-down,0
17,"(((((((leaf_1,leaf_26),leaf_29),((leaf_5,leaf_16),(((leaf_7,leaf_9),leaf_27),leaf_30))),((leaf_10,(leaf_11,leaf_20)),leaf_14)),(leaf_4,leaf_6)),(((leaf_2,(leaf_18,leaf_25)),(leaf_3,(((leaf_8,(leaf_13,leaf_15)),leaf_24),leaf_12))),((((leaf_17,leaf_23),leaf_22),leaf_28),leaf_21))),leaf_19);",0.11175676019418712,-5.079720617732245,root-down,0
18,"(((((((leaf_1,leaf_26),leaf_29),leaf_14),(((leaf_5,leaf_16),(((leaf_7,leaf_9),leaf_27),leaf_30)),(leaf_10,(leaf_11,leaf_20)))),(leaf_4,leaf_6)),(((leaf_2,(leaf_18,leaf_25)),(leaf_3,(((leaf_8,(leaf_13,leaf_15)),leaf_24),leaf_12))),((((leaf_17,leaf_23),leaf_22),leaf_28),leaf_21))),leaf_19);",0.11175676019418712,-5.079720617732245,root-down,0
19,"((((((leaf_1,leaf_26),leaf_29),(leaf_3,(((leaf_8,(leaf_13,leaf_15)),leaf_24),leaf_12))),((((leaf_17,leaf_23),leaf_22),leaf_28),leaf_21)),((((leaf_2,(leaf_18,leaf_25)),((leaf_5,leaf_16),(((leaf_7,leaf_9),leaf_27),leaf_30))),((leaf_10,(leaf_11,leaf_20)),leaf_14)),(leaf_4,leaf_6))),leaf_19);",0.11175676019418712,-5.079720617732245,root-down,0
20,"((((((leaf_1,leaf_26),leaf_29),(leaf_3,(((leaf_8,(leaf_13,leaf_15)),leaf_24),leaf_12))),((((leaf_17,leaf_23),leaf_22),leaf_28),leaf_21)),((((leaf_2,(leaf_18,leaf_25)),leaf_14),(((leaf_5,leaf_16),(((leaf_7,leaf_9),leaf_27),leaf_30)),(leaf_10,(leaf_11,leaf_20)))),(leaf_4,leaf_6))),leaf_19);",0.11175676019418712,-5.079720617732245,root-down,0
21,"(((((((leaf_1,leaf_26),leaf_29),((leaf_5,leaf_16),(((leaf_7,leaf_9),leaf_27),leaf_30))),(((leaf_17,leaf_23),leaf_22),leaf_28)),(leaf_11,leaf_20)),(((leaf_2,(leaf_18,leaf_25)),(leaf_3,((((leaf_4,leaf_6),leaf_8),leaf_14),leaf_12))),(((leaf_10,(leaf_13,leaf_15)),leaf_24),leaf_21))),leaf_19);",0.11175676019418712,-5.40822825600637,root-down,0
22,"(((((((leaf_1,leaf_26),leaf_29),((leaf_5,leaf_16),(((leaf_7,leaf_9),leaf_27),leaf_30))),(((leaf_17,leaf_23),leaf_22),leaf_28)),(leaf_11,leaf_20)),(((leaf_2,(leaf_18,leaf_25)),(leaf_3,(((leaf_8,(leaf_13,leaf_15)),leaf_14),leaf_12))),((((leaf_4,leaf_6),leaf_10),leaf_24),leaf_21))),leaf_19);",0.11175676019418712,-5.40822825600637,root-down,0
23,"((((((leaf_1,leaf_26),leaf_29),(leaf_3,((((leaf_4,leaf_6),leaf_8),leaf_14),leaf_12))),(((leaf_10,(leaf_13,leaf_15)),leaf_24),leaf_21)),((((leaf_2,(leaf_18,leaf_25)),((leaf_5,leaf_16),(((leaf_7,leaf_9),leaf_27),leaf_30))),(((leaf_17,leaf_23),leaf_22),leaf_28)),(leaf_11,leaf_20))),leaf_19);",0.11175676019418712,-5.40822825600637,root-down,0
24,"((((((leaf_1,leaf_26),leaf_29),(leaf_3,(((leaf_8,(leaf_13,leaf_15)),leaf_14),leaf_12))),((((leaf_4,leaf_6),leaf_10),leaf_24),leaf_21)),((((leaf_2,(leaf_18,leaf_25)),((leaf_5,leaf_16),(((leaf_7,leaf_9),leaf_27),leaf_30))),(((leaf_17,leaf_23),leaf_22),leaf_28)),(leaf_11,leaf_20))),leaf_19);",0.11175676019418712,-5.40822825600637,root-down,0
25,"(((((((leaf_1,leaf_26),leaf_29),((leaf_5,leaf_16),(((leaf_7,leaf_9),leaf_27),leaf_30))),((leaf_2,(leaf_18,leaf_25)),leaf_14)),(leaf_11,leaf_20)),(((leaf_3,((((leaf_4,leaf_6),leaf_8),leaf_24),leaf_12)),((leaf_17,leaf_23),leaf_22)),(((leaf_10,(leaf_13,leaf_15)),leaf_28),leaf_21))),leaf_19);",0.11175676019418712,-5.409642723649073,root-down,0
26,"(((((((leaf_1,leaf_26),leaf_29),((leaf_5,leaf_16),(((leaf_7,leaf_9),leaf_27),leaf_30))),((leaf_2,(leaf_18,leaf_25)),leaf_14)),(leaf_11,leaf_20)),(((leaf_3,(((leaf_8,(leaf_13,leaf_15)),leaf_24),leaf_12)),((leaf_17,leaf_23),leaf_22)),((((leaf_4,leaf_6),leaf_10),leaf_28),leaf_21))),leaf_19);",0.11175676019418712,-5.409642723649073,root-down,0
27,"(((((((leaf_1,leaf_26),leaf_29),((leaf_5,leaf_16),(((leaf_7,leaf_9),leaf_27),leaf_30))),(leaf_14,((leaf_17,leaf_23),leaf_22))),(leaf_11,leaf_20)),(((leaf_2,(leaf_18,leaf_25)),(leaf_3,((((leaf_4,leaf_6),leaf_8),leaf_24),leaf_12))),(((leaf_10,(leaf_13,leaf_15)),leaf_28),leaf_21))),leaf_19);",0.11175676019418712,-5.409642723649073,root-down,0
28,"(((((((leaf_1,leaf_26),leaf_29),((leaf_5,leaf_16),(((leaf_7,leaf_9),leaf_27),leaf_30))),(leaf_14,((leaf_17,leaf_23),leaf_22))),(leaf_11,leaf_20)),(((leaf_2,(leaf_18,leaf_25)),(leaf_3,(((leaf_8,(leaf_13,leaf_15)),leaf_24),leaf_12))),((((leaf_4,leaf_6),leaf_10),leaf_28),leaf_21))),leaf_19);",0.11175676019418712,-5.409642723649073,root-down,0
29,"(((((((leaf_1,leaf_26),leaf_29),leaf_14),(((leaf_5,leaf_16),(((leaf_7,leaf_9),leaf_27),leaf_30)),((leaf_17,leaf_23),leaf_22))),(leaf_11,leaf_20)),(((leaf_2,(leaf_18,leaf_25)),(leaf_3,((((leaf_4,leaf_6),leaf_8),leaf_24),leaf_12))),(((leaf_10,(leaf_13,leaf_15)),leaf_28),leaf_21))),leaf_19);",0.11175676019418712,-5.409642723649073,root-down,0
30,"(((((((leaf_1,leaf_26),leaf_29),leaf_14),(((leaf_5,leaf_16),(((leaf_7,leaf_9),leaf_27),leaf_30)),((leaf_17,leaf_23),leaf_22))),(leaf_11,leaf_20)),(((leaf_2,(leaf_18,leaf_25)),(leaf_3,(((leaf_8,(leaf_13,leaf_15)),leaf_24),leaf_12))),((((leaf_4,leaf_6),leaf_10),leaf_28),leaf_21))),leaf_19);",0.11175676019418712,-5.409642723649073,root-down,0
31,"(((((((leaf_1,leaf_26),leaf_29),leaf_14),((leaf_2,(leaf_18,leaf_25)),((leaf_5,leaf_16),(((leaf_7,leaf_9),leaf_27),leaf_30)))),(leaf_11,leaf_20)),(((leaf_3,((((leaf_4,leaf_6),leaf_8),leaf_24),leaf_12)),((leaf_17,leaf_23),leaf_22)),(((leaf_10,(leaf_13,leaf_15)),leaf_28),leaf_21))),leaf_19);",0.11175676019418712,-5.409642723649073,root-down,0
32,"(((((((leaf_1,leaf_26),leaf_29),leaf_14),((leaf_2,(leaf_18,leaf_25)),((leaf_5,leaf_16),(((leaf_7,leaf_9),leaf_27),leaf_30)))),(leaf_11,leaf_20)),(((leaf_3,(((leaf_8,(leaf_13,leaf_15)),leaf_24),leaf_12)),((leaf_17,leaf_23),leaf_22)),((((leaf_4,leaf_6),leaf_10),leaf_28),leaf_21))),leaf_19);",0.11175676019418712,-5.409642723649073,root-down,0
33,"((((((leaf_1,leaf_26),leaf_29),(leaf_3,((((leaf_4,leaf_6),leaf_8),leaf_24),leaf_12))),(((leaf_10,(leaf_13,leaf_15)),leaf_28),leaf_21)),((((leaf_2,(leaf_18,leaf_25)),((leaf_5,leaf_16),(((leaf_7,leaf_9),leaf_27),leaf_30))),(leaf_14,((leaf_17,leaf_23),leaf_22))),(leaf_11,leaf_20))),leaf_19);",0.11175676019418712,-5.409642723649073,root-down,0
34,"((((((leaf_1,leaf_26),leaf_29),(leaf_3,((((leaf_4,leaf_6),leaf_8),leaf_24),leaf_12))),(((leaf_10,(leaf_13,leaf_15)),leaf_28),leaf_21)),((((leaf_2,(leaf_18,leaf_25)),leaf_14),(((leaf_5,leaf_16),(((leaf_7,leaf_9),leaf_27),leaf_30)),((leaf_17,leaf_23),leaf_22))),(leaf_11,leaf_20))),leaf_19);",0.11175676019418712,-5.409642723649073,root-down,0
35,"((((((leaf_1,leaf_26),leaf_29),(leaf_3,(((leaf_8,(leaf_13,leaf_15)),leaf_24),leaf_12))),((((leaf_4,leaf_6),leaf_10),leaf_28),leaf_21)),((((leaf_2,(leaf_18,leaf_25)),((leaf_5,leaf_16),(((leaf_7,leaf_9),leaf_27),leaf_30))),(leaf_14,((leaf_17,leaf_23),leaf_22))),(leaf_11,leaf_20))),leaf_19);",0.11175676019418712,-5.409642723649073,root-down,0
36,"((((((leaf_1,leaf_26),leaf_29),(leaf_3,(((leaf_8,(leaf_13,leaf_15)),leaf_24),leaf_12))),((((leaf_4,leaf_6),leaf_10),leaf_28),leaf_21)),((((leaf_2,(leaf_18,leaf_25)),leaf_14),(((leaf_5,leaf_16),(((leaf_7,leaf_9),leaf_27),leaf_30)),((leaf_17,leaf_23),leaf_22))),(leaf_11,leaf_20))),leaf_19);",0.11175676019418712,-5.409642723649073,root-down,0
37,"(((((((leaf_1,leaf_26),leaf_29),((leaf_5,leaf_16),(((leaf_7,leaf_9),leaf_27),leaf_30))),(((leaf_17,leaf_23),leaf_22),leaf_28)),(leaf_4,leaf_6)),(((leaf_2,(leaf_18,leaf_25)),(leaf_3,(((leaf_8,(leaf_11,leaf_20)),leaf_14),leaf_12))),(((leaf_10,(leaf_13,leaf_15)),leaf_24),leaf_21))),leaf_19);",0.11175676019418712,-5.411639483422874,root-down,0
38,"(((((((leaf_1,leaf_26),leaf_29),((leaf_5,leaf_16),(((leaf_7,leaf_9),leaf_27),leaf_30))),(((leaf_17,leaf_23),leaf_22),leaf_28)),(leaf_4,leaf_6)),(((leaf_2,(leaf_18,leaf_25)),(leaf_3,(((leaf_8,(leaf_13,leaf_15)),leaf_14),leaf_12))),(((leaf_10,(leaf_11,leaf_20)),leaf_24),leaf_21))),leaf_19);",0.11175676019418712,-5.411639483422874,root-down,0
39,"((((((leaf_1,leaf_26),leaf_29),(leaf_3,(((leaf_8,(leaf_11,leaf_20)),leaf_14),leaf_12))),(((leaf_10,(leaf_13,leaf_15)),leaf_24),leaf_21)),((((leaf_2,(leaf_18,leaf_25)),((leaf_5,leaf_16),(((leaf_7,leaf_9),leaf_27),leaf_30))),(((leaf_17,leaf_23),leaf_22),leaf_28)),(leaf_4,leaf_6))),leaf_19);",0.11175676019418712,-5.411639483422874,root-down,0
40,"((((((leaf_1,leaf_26),leaf_29),(leaf_3,(((leaf_8,(leaf_13,leaf_15)),leaf_14),leaf_12))),(((leaf_10,(leaf_11,leaf_20)),leaf_24),leaf_21)),((((leaf_2,(leaf_18,leaf_25)),((leaf_5,leaf_16),(((leaf_7,leaf_9),leaf_27),leaf_30))),(((leaf_17,leaf_23),leaf_22),leaf_28)),(leaf_4,leaf_6))),leaf_19);",0.11175676019418712,-5.411639483422874,root-down,0
41,"(((((((leaf_1,leaf_26),leaf_29),((leaf_5,leaf_16),(((leaf_7,leaf_9),leaf_27),leaf_30))),((leaf_2,(leaf_18,leaf_25)),leaf_14)),(leaf_4,leaf_6)),(((leaf_3,(((leaf_8,(leaf_11,leaf_20)),leaf_24),leaf_12)),((leaf_17,leaf_23),leaf_22)),(((leaf_10,(leaf_13,leaf_15)),leaf_28),leaf_21))),leaf_19);",0.11175676019418712,-5.413053951065577,root-down,0
42,"(((((((leaf_1,leaf_26),leaf_29),((leaf_5,leaf_16),(((leaf_7,leaf_9),leaf_27),leaf_30))),((leaf_2,(leaf_18,leaf_25)),leaf_14)),(leaf_4,leaf_6)),(((leaf_3,(((leaf_8,(leaf_13,leaf_15)),leaf_24),leaf_12)),((leaf_17,leaf_23),leaf_22)),(((leaf_10,(leaf_11,leaf_20)),leaf_28),leaf_21))),leaf_19);",0.11175676019418712,-5.413053951065577,root-down,0
